"long","lat","CTPRV_NM","SGNG_NM","X2019.05","X2019.06","X2019.07","X2019.08","X2019.09","X2019.10","X2019.11","X2019.12","X2020.01","X2020.02","X2020.03","X2020.04","X2020.05","X2020.06","X2020.07","X2020.08","X2020.09","X2020.10","X2020.11","X2020.12","X2021.01","X2021.02","X2021.03","X2021.04","X2021.05","X2021.06","X2021.07","X2021.08","X2021.09","X2021.10","X2021.11","X2021.12","X2022.01","X2022.02","X2022.03","X2022.04","X2022.05","X2022.06","X2022.07","X2022.08","X2022.09","X2022.10","X2022.11","mu1","mu2","mu3","mu4","mu5","mu6","mu7","mu8","mu9","mu10","mu11","mu12","mu13","mu14","mu15","mu16","mu17","mu18","mu19","mu20","mu21","mu22","mu23","mu24","mu25","mu26","mu27","mu28","mu29","mu30","mu31","mu32","mu33","mu34","mu35","mu36","mu37","mu38","mu39","mu40","mu41","mu42","mu43","sigma2_1","sigma2_2","sigma2_3","sigma2_4","sigma2_5","sigma2_6","sigma2_7","sigma2_8","sigma2_9","sigma2_10","sigma2_11","sigma2_12","sigma2_13","sigma2_14","sigma2_15","sigma2_16","sigma2_17","sigma2_18","sigma2_19","sigma2_20","sigma2_21","sigma2_22","sigma2_23","sigma2_24","sigma2_25","sigma2_26","sigma2_27","sigma2_28","sigma2_29","sigma2_30","sigma2_31","sigma2_32","sigma2_33","sigma2_34","sigma2_35","sigma2_36","sigma2_37","sigma2_38","sigma2_39","sigma2_40","sigma2_41","sigma2_42","sigma2_43"
127.269843250785,37.0341266134758,"경기도","안성",27,17,13,15,11,17,27,33,35,33,31,23,19,20,12,12,12,25,31,36,27,35,37,21,20,20,12,12,8,19,32,29,37,32,31,25,18,11,14,9,12,21,34,27.3214835390254,18.2942005706511,13.7460448999553,15.3279663274715,11.7371564546489,16.9790748829298,26.9072392809528,32.842613238373,33.2732307419828,30.325653095078,26.2223766714461,21.8892039809243,19.0198810279035,19.7242282150077,12.9331931965407,12.678693106963,12.0152696906528,21.7444542334726,27.6776586911613,32.428518877594,25.7549837279562,33.6703622396972,37.3081174937951,19.8413915276468,19.861486410511,18.9653411184919,12.3249665958621,11.6467958253794,8.34580538956103,16.9698635121228,28.7326165092544,25.3085299229827,32.0162897265695,28.6462636215994,27.4725170585313,21.2999637972932,17.145547513435,12.4385321623176,14.578837703529,9.55087042522025,12.0893536874208,20.1599796608007,31.3633931054138,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
126.937714827469,37.4038988696189,"경기도","안양",26,17,17,14,11,14,21,33,33,29,25,20,21,24,15,12,13,20,26,25,19,29,33,17,23,22,14,11,7,12,24,23,29,26,24,23,17,14,17,12,14,18,25,26.7926401239684,18.3097037521788,17.6814759613055,14.8164682164595,11.7029572903971,15.1846113326308,21.6248794692539,32.5331273485651,32.9624956858347,29.9445238106659,26.0963126397032,19.8463480254307,19.7817771530887,23.0013789021767,13.6670015195781,13.0090149169589,12.0538568038793,20.0732852535604,26.5146206415668,26.6988777198469,21.0428366002932,28.2955396776414,32.0223333157434,17.5342967854686,22.6740978088778,21.646062514493,14.4188816997673,11.5127177582999,7.36329427271629,12.9910152551238,23.5202432082889,24.5865719845595,29.702003929152,25.991031812264,23.7223833548814,21.2896047269599,16.966341576764,12.510564225834,14.7541452365638,9.76946245419015,12.901140437226,17.6246813681432,24.9533980232043,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
126.996596901136,37.8075090968168,"경기도","양주",24,17,19,15,14,20,24,29,28,26,22,19,19,20,12,10,9,17,28,30,21,29,31,17,20,19,13,12,6,14,29,25,29,25,21,21,17,14,14,11,11,15,27,24.4450901039254,18.0656820035681,17.8864927723692,15.0488127737769,13.2125041452885,19.3074442150103,22.5733267476114,28.7390085323527,27.8211421655336,26.256798446484,22.256021729984,19.3372245517307,17.6241482137298,19.4024961338808,11.5408611439055,11.1266765498823,9.72676355486144,16.7562861357077,27.0793007023195,27.9891330750283,21.0433744035602,28.0177108743883,31.4204817681367,16.9829227593464,18.4531924249093,18.2742870845026,13.455619509252,11.6150474387355,6.3679686429015,13.0316334090713,28.5590195399786,24.6645135408582,29.6843163558825,25.0206190039972,21.3367697575251,21.2944098339781,16.4923672985842,12.3891693695916,14.2792108963138,9.70211569022639,11.017015487921,13.6501585120047,26.0176121106648,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.571181207234,37.5069000301287,"경기도","양평",23,18,15,16,10,14,20,28,28,27,23,19,16,21,11,12,10,18,26,33,25,30,27,18,18,17,13,11,8,15,29,25,33,29,25,21,18,13,11,9,8,13,22,23.8853262192772,18.2718838905427,15.5219691672195,15.1659104349088,10.578501750358,14.8905441600496,20.7112688565525,28.7610809860334,28.6635463360968,28.09359163592,25.1109884138094,19.5559468554384,17.1905081101033,19.9538686644285,10.358322779478,12.0283090627144,10.0810015540886,16.8698319771509,26.465502513862,32.1887257359081,22.2383873219161,28.1721301868498,26.4678940234886,17.414955391338,18.3108832829938,17.7761437816058,12.5849887188187,11.0628278929777,7.11764355071648,13.6145564125269,28.6072052977987,24.5257330261728,31.1799125102739,26.6938162690462,24.353605803886,21.2561534884293,16.6636926534178,12.3606115479397,11.5124093922917,9.29414251350782,8.27545647531538,13.3827956365182,21.7561475037982,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.582841342872,37.3002641417873,"경기도","여주",30,21,11,16,15,22,34,41,36,35,28,23,22,24,11,12,13,23,31,39,28,33,33,23,26,25,13,12,9,19,34,27,36,29,29,25,22,17,15,11,11,19,32,27.7191329650602,18.6204479664709,12.2408533673038,15.1722478016285,13.8437230555451,21.1410426693763,29.6027871868425,33.2351398038966,33.1727382002128,30.2078648197819,26.1623548809789,21.9494940406513,20.0960883523555,22.6917789058699,10.5346458560479,12.1082724094532,11.7480677014181,21.3306760339448,27.7411348014584,32.4635951482712,25.6713857848872,31.7337423870701,31.7943002387556,20.2870199435167,24.406222582826,24.1789460287024,12.7210730471897,11.458110567762,8.15902085800954,17.0314134669957,28.9365241715062,25.0082919168575,31.9778968215966,27.1249486193045,26.7897821075092,21.3019886454672,17.2025421770318,12.6122301048451,14.2882149963655,9.69443887010398,10.8269796591382,18.1445185375678,30.5277609192632,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
126.984284237063,38.1648369078213,"경기도","연천",22,12,11,8,7,11,18,25,24,19,18,15,13,15,8,9,9,13,19,24,20,28,28,17,19,19,15,12,6,12,24,21,19,24,20,18,15,9,9,7,5,7,20,22.5448894517777,14.3611152978401,12.1167136414429,9.73097609379492,8.60267242497209,12.5181331224809,19.861925379534,27.3965666271688,26.092650313813,22.439762047569,20.0989555547429,17.1623637281895,13.6516863205762,15.1360478896157,9.52000242068685,10.193756465066,9.40081133200954,14.231318742,21.2955683682655,26.2147986116352,21.0697393602897,27.8062797920021,26.9041405933325,16.7676992393854,18.2861667158659,18.1503579788797,14.5284039345196,11.4858386175037,6.35799087717843,12.8265657025689,23.4664829649344,22.0998014431799,21.8659490195611,24.7482961885497,21.1970991720237,18.3027868448055,15.6986784993187,10.840450992677,8.90828159961007,8.43727966368808,7.00938682250641,7.66009075040925,21.5674222818439,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.052064356094,37.1609113693711,"경기도","오산",29,20,17,11,10,14,22,29,31,30,26,19,19,21,9,8,8,16,22,24,19,27,34,18,21,18,9,10,5,14,27,25,29,25,26,24,21,16,17,8,12,18,25,27.6419581215416,18.4870246828157,17.6399471078797,12.4260353259256,11.434389846274,15.3675598527731,22.536306253903,29.0474927643593,32.7205613345916,30.1850093618873,26.1848626746622,19.6880168796474,19.0068867476789,20.6793516682338,10.0116235510456,10.1980096921852,10.161462269632,16.8631605434474,22.5941645326119,26.5463651453543,21.0646308774582,27.8815180695992,32.6928212216833,18.503594880426,21.1664205871967,18.4949147751498,10.5316970330573,11.2835072133885,6.79916700225315,14.1701049996413,27.8061068903371,25.0870062458993,29.817281383851,26.0299537469749,25.6872337491126,21.2535020324224,17.2046680164508,12.5181809769375,14.7169070141745,9.44170302078223,12.2682583693859,17.7491011219439,25.761062075602,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.142877932344,37.2635828943648,"경기도","용인",28,18,15,15,12,16,24,35,33,32,29,22,17,20,11,12,10,20,27,32,25,32,34,19,18,18,12,11,7,15,28,26,34,29,27,23,17,12,14,9,11,17,27,27.4775882845665,18.2702624834782,16.8448507529846,15.2302881966255,12.0746007427959,16.0977081355795,23.3990558251663,33.1216859650229,32.9976646166558,30.2087416445845,26.1516130825507,20.9012029839767,17.698382941213,19.81119237409,11.9560563446612,12.8514365622549,10.7763793463553,20.2441074575175,26.9890261699198,31.3924270518235,23.7838055716928,32.2954326252787,32.3962830830301,18.7445907585847,18.4265227287592,18.3015891086994,12.8154341103377,11.4293590137546,7.59170010759978,15.0381119975992,28.3820676856259,25.1192164164509,31.2946286604452,27.3001097973539,25.934658820499,21.3093193301018,17.0707582110617,12.4331511912642,14.5645346592341,9.57150455114649,11.424239159246,17.1511671775671,27.0111842006576,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
126.974543283463,37.3597396836465,"경기도","의왕",28,18,18,17,14,17,24,35,35,30,29,21,19,23,14,13,11,18,25,27,20,29,32,15,16,16,12,10,6,12,22,21,27,24,21,19,14,9,12,8,10,13,21,27.4711380492048,18.3177169539998,17.86056837413,16.7162011345751,13.7773020317829,16.7495951720858,23.2929784953116,33.101187730859,33.2131605615078,30.0951382503592,26.2116453926239,20.172134102953,18.5436423017464,22.6818838158207,13.5495348404277,13.1792493177835,11.1269838366942,17.3167917137427,25.8346352734764,26.8840264513491,21.0760567119361,28.3300931382427,31.784699810816,17.017262617073,18.0551342054986,17.9380293294545,13.178880848964,11.3189467161467,6.81841998552775,13.0126564394317,23.0865342386687,23.6965606279026,29.2627829982384,25.3099894115897,21.7643635714801,21.2831847890278,16.6004701151937,11.8642526040258,14.3280362187603,9.42900392964375,11.0599836966678,13.4677700700734,21.7489736251422,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.075603001006,37.7394826118057,"경기도","의정부",25,18,18,14,11,15,22,31,33,29,25,18,16,18,11,12,10,16,24,28,21,28,29,17,18,17,13,11,7,13,27,24,29,25,21,20,16,12,14,12,10,13,23,25.4410798466581,18.2892145000887,17.8263399247213,14.6867383091844,11.3865141636564,15.1681527475628,21.6013506626926,30.7764466115169,32.5724803396618,29.6849687094268,26.0684637118834,19.0668125825383,17.2134336414394,18.7914209236432,10.9589217369082,12.8648537430763,10.1197728270856,16.7495183187683,22.7169896435041,27.0937222771533,21.0282709034951,27.8605712231825,29.4694802061852,17.0675421054798,18.2702463622528,17.8356205156794,13.4899010830435,11.4045474293414,6.68818571585138,13.00068740494,27.6165476499981,24.3186551295744,29.6365285564848,25.0446636127852,21.3521412910823,21.2639610876145,16.3429545812253,12.0090416019251,14.278292330831,9.7829709690745,10.6148314251053,13.2991732645882,21.8457893336689,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.512635356991,37.1876823269937,"경기도","이천",28,22,17,14,11,18,26,34,35,32,28,22,20,24,14,15,14,22,28,33,25,30,31,20,23,23,14,14,9,18,31,26,34,27,27,23,20,16,15,12,12,18,32,27.4212042605106,21.6660942904011,17.5867011874011,14.8172864551773,11.5336456864653,17.5338983177444,25.5386545084466,33.122286423861,33.1184294029714,30.1695930591986,26.1530608579218,21.3757961428621,19.1221291515447,22.7860013304731,13.3983565501731,13.1784138472913,12.4760461325151,21.2120086029944,27.4137987090399,32.2543743823855,24.1021378259097,28.3359765036494,31.5376520126023,19.2575944367382,22.5371381300078,23.7368744684523,13.6611119743222,12.3439555571529,8.36923500011431,16.8706361035508,28.6761540813334,25.0211286612496,31.5872771452994,26.4601502454137,26.0446174439937,21.2857109710579,17.1673786260003,12.5816726832486,14.4533777850392,9.78319097965795,11.4961453349684,17.5067267150037,30.5283260280912,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
126.805207572606,37.8553418915453,"경기도","파주",29,18,19,18,15,20,26,35,34,32,28,22,17,19,14,13,11,20,28,33,26,34,35,18,19,19,15,13,7,15,32,27,33,29,23,22,16,10,13,9,12,15,25,27.5669364026378,18.2116958222155,17.8614832387476,17.1854013837336,14.3076884255195,19.3570609119074,24.0197432574886,33.0446437582837,32.7815338161011,30.1699732020831,26.1658755719486,20.4946473357943,17.4191069266167,18.9751230791109,13.1565402279727,13.1294951908698,10.6931864559211,18.1448026768757,27.1282448113492,31.7550078468567,22.512778519547,33.2814861860912,33.049663316189,17.2261359218544,18.3089503720738,18.2725839146042,14.678232470633,12.1722381351548,6.86494092080051,13.2822771559419,28.8521142374777,25.1290729837189,30.6458860632264,26.4243426934255,21.7807725983955,21.2775913083766,16.2468621910512,11.3936734358146,13.9926771269804,9.46491026408413,11.656794796111,13.7249708239717,23.2029428008385,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.035457877511,37.0477625676844,"경기도","평택",33,26,21,18,15,19,24,29,30,27,26,18,22,24,16,14,13,22,27,28,24,33,37,22,26,27,17,16,10,20,30,27,33,28,27,26,20,15,19,13,17,23,32,32.8606424545426,24.8594472815597,18.0720527016361,17.646306243174,14.7313438793177,18.7808101490125,23.5812583278636,29.0329639884879,32.3597385915027,29.6413342717446,26.1658470866694,19.5456246822067,20.4472956548262,23.0028921235392,13.7869142218975,13.1908495077696,12.8767175113355,21.0808747806615,26.9355788993805,27.1600830947058,24.3849213727741,33.4772689823122,37.5353946763629,20.1005114740062,24.5704928307129,24.2870431394068,15.3902642416488,14.0602828391554,8.66887531502221,17.2987258962918,28.6558658006362,25.2069849018515,30.8771306893091,27.3320541153764,26.1177172582821,21.3008514484674,17.1720702214485,12.5194741978286,14.9060284989677,9.80220112599485,15.8936198563549,20.9453078750093,30.7460129128144,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.23333836271,37.9832807132315,"경기도","포천",24,16,15,13,9,14,24,33,33,29,27,20,15,16,9,9,7,16,23,32,25,30,29,17,16,17,13,11,6,14,29,27,34,29,22,21,17,12,12,10,9,13,25,24.2089389591048,16.7798558636107,13.5305385787032,13.8746109144147,9.31073471520309,14.7292182996845,22.0109360313826,32.6719282979341,32.391293086616,29.3592391953763,26.176308443185,19.5962445502885,16.5735760572201,16.6821260889128,9.7372603140639,10.2253689439383,9.18257824958912,16.6353887724392,21.5775862861461,31.1265326291209,21.2605556707208,28.1098710689964,27.7074882500602,16.8500782268954,17.7263038843085,17.5607940094426,12.5010789842352,11.0562589096564,6.32007336729043,12.9855263300307,28.5363101334533,24.7847543522524,31.1576245397725,25.6373136182902,21.3518946091026,21.2013869111424,16.1562664195745,11.7432017774386,12.0177387859098,9.60083050557719,9.54722859037157,13.239338669217,22.1355260178959,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
127.188524997587,37.5134048728635,"경기도","하남",19,12,12,12,6,10,19,25,25,22,19,14,12,15,9,10,9,14,20,24,18,25,25,16,15,17,13,11,5,11,22,18,27,24,19,18,15,13,14,11,9,13,20,21.5819472014016,14.7973220772247,12.3562445696906,13.2582688706242,8.726426760136,12.50181942252,20.6188693565048,27.609823255233,26.7128601300823,23.814389580487,20.3456328533495,17.8056916123597,14.2810579183792,17.1190568552298,9.94466019180076,11.1709283045917,10.0641230880264,16.5479170460304,21.4335478197011,26.5510505164597,20.9619025107051,27.4451465864058,26.0811994048398,17.0706950852471,17.8622736536011,17.9381934345763,13.430318432414,11.4148695823286,6.24476383464968,12.9008876740404,23.0269918708076,21.7545142004742,29.2481401875199,25.0154920437361,21.2376315112401,21.0184085711226,16.4664890072274,12.3876212056324,14.3546269794641,9.7132007860358,10.3186223145363,13.3757934701624,21.5551850584156,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
126.876599320837,37.1835639257313,"경기도","화성",31,23,22,17,16,20,25,32,32,28,26,20,21,24,16,15,14,21,26,27,22,30,36,20,24,24,16,15,9,16,26,25,31,27,25,24,19,14,17,11,15,20,28,28.6635864549455,24.6836742335935,18.2335382806636,17.2027135554553,14.9377639007182,19.6528723195513,23.8440542229834,32.1469771141175,32.9116987284297,29.8601724046666,26.1741611034837,19.8185779175541,20.1415712677768,23.0399541221222,13.7780372798011,13.26191134168,13.1286369106626,20.8369753693522,26.5806099008112,26.927416569342,21.7798850505617,29.649697928153,37.0393055560389,19.539324093237,23.4556279665172,24.064510116707,15.1529129717373,13.5321145819147,8.63594769837181,16.5798272766969,25.9846434191844,25.1272169615743,30.1560637616578,26.8238824388292,25.195054172297,21.2809131501201,17.1612694429545,12.5275944976025,14.7029414308504,9.74693272829284,13.4544379037555,19.1461888375819,27.7037634951149,3.45403874448199,3.29002061133469,2.92848442042282,2.38195948725036,2.26443700271572,2.86222262042185,4.32840579930927,5.65391427602022,5.81248671664206,5.01841711662422,4.15132989256757,3.64188074311718,3.42903207801256,3.42009763394213,3.00636822547263,2.39429432244387,2.27044232234173,2.87486623543975,4.3294275408041,5.7129615614725,5.6321403061531,4.91136522387172,4.18428239098978,3.59416164933459,3.42132872846374,3.31791265716683,2.91308350479317,2.33356397178637,2.23351733581961,2.83881558039908,4.25738951916342,5.59088890196807,5.76864432869566,4.95151924995561,4.12851927777284,3.69202155237647,3.39894019967499,3.26618988641879,2.90300697550074,2.36737630823734,2.25295030429726,2.87906885374892,4.36899842615815
